STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,PUB_FIPS,CNTYFIPS,YR_SUB,STATSTRU,STATNAME,STATADDR
MO,MO0120,001,MO0120-001ZT7,MOUND CITY PUBLIC LIBRARY,205 E. 6TH ST.,MOUND CITY,64470,1209,HOLT,6604425700,CE,NO,-1,20,0, 0,29,087,2006,00,00,00
MO,MO0121,001,MO0121-001,CARTHAGE PUBLIC LIBRARY,612 S. GARRISON AVE.,CARTHAGE,64836,1752,JASPER,4173582939,CE,NO,-1,20,0, 0,29,097,2006,00,00,00
MO,MO0122,004,MO0122-004,BOLLINGER COUNTY LIBRARY,302 CONRAD STREET,MARBLE HILL,63764,0919,BOLLINGER,5732382713,CE,NO,3606, 0,0, 0,29,017,2006,00,00,00
MO,MO0122,005,MO0122-###,BOLLINGER COUNTY LIBRARY BOOKMOBILE,302 CONRAD STREET,MARBLE HILL,63764,0919,BOLLINGER,5732382713,BS,NO,-3, 0,1, 0,29,017,2006,00,00,00
MO,MO0123,001,MO0123-001,CARUTHERSVILLE PUBLIC LIBRARY,707 WEST 13TH STREET,CARUTHERSVILLE,63830,1905,PEMISCOT,5733332480,CE,NO,-1,20,0, 0,29,155,2006,00,00,07
MO,MO0124,001,MO0124-001,STEELE PUBLIC LIBRARY,108 EAST MAIN,STEELE,63877,1712,PEMISCOT,5736953561,CE,NO,-1,20,0, 0,29,155,2006,00,00,07
MO,MO0125,001,MO0125-001,POPLAR BLUFF PUBLIC LIBRARY,318 N. MAIN,POPLAR BLUFF,63901,5153,BUTLER,5736868639,CE,NO,-1,20,0, 0,29,023,2006,00,00,00
MO,MO0126,001,MO0126-001,DUNKLIN COUNTY LIBRARY,226 N. MAIN ST.,KENNETT,63857,2033,DUNKLIN,5738883561,CE,NO,-1,20,0, 0,29,069,2006,00,00,00
MO,MO0126,003,MO0126-003,ARBYRD BRANCH LIBRARY,100 DOUGLAS ST.,ARBYRD,63821,9131,DUNKLIN,5735642385,BR,NO,750, 0,0, 0,29,069,2006,00,00,00
MO,MO0126,004,MO0126-004,CAMPBELL BRANCH LIBRARY,104 SOUTH ASH,CAMPBELL,63963,0999,DUNKLIN,5762462112,BR,NO,3000, 0,0, 0,29,069,2006,00,00,00
MO,MO0126,005,MO0126-005,CARDWELL BRANCH LIBRARY,110 N MAIN ST.,CARDWELL,63829,3005,DUNKLIN,5735643366,BR,NO,1300, 0,0, 0,29,069,2006,00,00,00
MO,MO0126,006,MO0126-006,CLARKTON BRANCH LIBRARY,113 SOUTH MAIN ST.,CLARKTON,63837,9108,DUNKLIN,5734483803,BR,NO,3000, 0,0, 0,29,069,2006,00,00,00
MO,MO0126,007,MO0126-007,HOLCOMB BRANCH LIBRARY,301 W. MAIN ST.,HOLCOMB,63852,9999,DUNKLIN,5737923268,BR,NO,1000, 0,0, 0,29,069,2006,00,00,00
MO,MO0126,008,MO0126-008,HORNERSVILLE BRANCH,403 NORTH MAIN STREET,HORNERSVILLE,63855,0039,DUNKLIN,5737372728,BR,NO,3000, 0,0, 0,29,069,2006,00,00,00
MO,MO0126,009,MO0126-009,MALDEN BRANCH LIBRARY,113 NORTH MADINSON,MALDEN,63863,1939,DUNKLIN,5732763674,BR,NO,3000, 0,0, 0,29,069,2006,00,00,00
MO,MO0126,010,MO0126-010,SENATH BRANCH LIBRARY,119-21 NORTH MAIN ST.,SENATH,63876,9999,DUNKLIN,5737382363,BR,NO,1250, 0,0, 0,29,069,2006,00,00,00
MO,MO0127,001,MO0127-001,SIKESTON PUBLIC LIBRARY,"121 EAST NORTH STREET, PO BOX 1279",SIKESTON,63801,1279,SCOTT,5734714140,CE,NO,-1,20,0, 0,29,201,2006,00,00,00
MO,MO0128,001,MO0128-001,RIVERSIDE REGIONAL LIBRARY,204 S. UNION,JACKSON,63755,0389,CAPE GIRARDEAU,5732438141,CE,NO,-1,20,0, 0,29,031,2006,00,00,00
MO,MO0128,003,MO0128-003,ALTENBURG BRANCH,66 POPLAR ST.,ALTENBURG,63732,0032,PERRY,5738245267,BR,NO,-1,20,0, 0,29,157,2006,00,00,00
MO,MO0128,004,MO0128-004,BENTON BRANCH,44 N. WINCHESTER,BENTON,63736,0108,SCOTT,5735453581,BR,NO,2048, 0,0, 0,29,201,2006,00,00,00
MO,MO0128,006,MO0128-006,PERRYVILLE BRANCH,800 CITY PARK DR. SUITE A,PERRYVILLE,53775,1312,PERRY,5735476508,BR,NO,6720, 0,0, 0,29,157,2006,00,00,00
MO,MO0128,007,MO0128-007,SCOTT CITY BRANCH,2016 MAIN ST.,SCOTT CITY,63780,1337,SCOTT,5732642413,BR,NO,2686, 0,0, 0,29,201,2006,00,00,00
MO,MO0128,008,MO0128-008,ORAN BRANCH,120 MOUNTAIN ST.,ORAN,63771,0298,SCOTT,5732623745,BR,NO,-1,20,0, 0,29,201,2006,00,00,00
MO,MO0130,002,MO0130-002,CHAFFEE PUBLIC LIBRARY,202 WRIGHT AVENUE,CHAFFEE,63740,1129,SCOTT,5738873298,CE,NO,-1,20,0, 0,29,201,2006,00,00,00
MO,MO0131,002,MO0131-002,JACKSON PUBLIC LIBRARY,100 N. MISSOURI ST.,JACKSON,63755,1888,CAPE GIRARDEAU,5732435150,CE,NO,-1,20,0, 0,29,031,2006,00,00,00
MO,MO0132,002,MO0132-002,NEW MADRID COUNTY LIBRARY,309 E. MAIN ST.,PORTAGEVILLE,63873,1698,NEW MADRID,5733793583,CE,NO,-1,20,0, 0,29,143,2006,00,00,00
MO,MO0132,003,MO0132-003,MATTHEWS BRACH,MAIN & RAILROAD,PORTAGEWILLE,63867,1001,NEW MADRID,5734712541,BR,NO,150, 0,0, 0,29,143,2006,00,00,00
MO,MO0132,004,MO0132-004,MOREHOUSE BRANCH,204 WEST BEECH,PORTAGEVILLE,63873,1698,NEW MADRID,5736675003,BR,NO,300, 0,0, 0,29,143,2006,00,00,00
MO,MO0132,005,MO0132-005,NEW MADRID MEMORIAL BRANCH LIBRARY,431 MILL STREET,PORTAGEVILLE,63873,1948,NEW MADRID,5737482378,BR,NO,3500, 0,0, 0,29,143,2006,00,00,00
MO,MO0132,006,MO0132-006,PARMA BRANCH,205 NORTH BROAD,PARMA,63870,9999,NEW MADRID,5733574375,BR,NO,300, 0,0, 0,29,143,2006,00,00,00
MO,MO0132,007,MO0132-007,RHODES MEMORIAL BRANCH LIBRARY,303 S MAIN,GIDEON,63848,9100,NEW MADRID,5734483554,BR,NO,1600, 0,0, 0,29,143,2006,00,00,00
MO,MO0132,008,MO0132-008,RISCO BRANCH,210 MISSOURI,RISCO,63874,9999,NEW MADRID,5733965650,BR,NO,150, 0,0, 0,29,143,2006,00,00,00
MO,MO0133,002,MO0133-002,LENORA BLACKMORE PUBLIC LIBRARY,115 E. BENTON ST.,WINDSOR,65360,1301,HENRY,6606472298,CE,NO,-1,20,0, 0,29,083,2006,00,00,00
MO,MO0137,002,MO0137-007,CENTERVILLE BRANCH,220 PINE STREET,CENTERVILLE,63633,0175,REYNOLDS,5736482471,BR,NO,1664, 0,0, 0,29,179,2006,00,00,00
MO,MO0137,003,MO0137-003,BUNKER BRANCH,303 MAIN ST.,BUNKER,63629,0067,REYNOLDS,5736892718,BR,NO,1536, 0,0, 0,29,179,2006,00,00,00
MO,MO0137,004,MO0137-004,ELLINGTON BRANCH,110 MAIN ST.,ELLINGTON,63638,0485,REYNOLDS,5736637289,BR,NO,2240, 0,0, 0,29,179,2006,00,00,00
MO,MO0137,005,MO0137-005,LESTERVILLE BRANCH,HWY 21,LESTERVILLE,63654,9999,REYNOLDS,5736372532,BR,NO,1536, 0,0, 0,29,179,2006,00,00,00
MO,MO0137,006,MO0137-006,OATES BRANCH,HWY J,BLACK,63625,0225,REYNOLDS,M,BR,NO,980, 0,0, 0,29,179,2006,00,00,00
MO,MO0138,002,MO0138-002,DONIPHAN/RIPLEY COUNTY LIBRARY,207 LOCUST ST.,DONIPHAN,63935,1750,RIPLEY,5739962616,CE,NO,-1,20,0, 0,29,181,2006,00,00,00
MO,MO0138,004,MO0138-004,NAYLOR BRANCH LIBRARY,310 BROAD STREET,NAYLOR,63953,9999,RIPLEY,5733992225,BR,NO,1500, 0,0, 0,29,181,2006,00,00,00
MO,MO0139,002,MO0139-002,WORTH COUNTY LIBRARY ASSOCIATION,510 EAST AVENUE,GRANT CITY,64456,M,WORTH,M,CE,NO,-1,20,0, 0,29,227,2006,00,00,00
MO,MO0140,002,MO0140-002,MARSHALL PUBLIC LIBRARY,214 N. LAFAYETTE B,MARSHALL,65340,1750,SALINE,6608863391,CE,NO,-1,20,0, 0,29,195,2006,00,00,00
MO,MO0143,002,MO0143-002,CARTER COUNTY LIBRARY DISTRICT,111 SYCAMORE ST.,VAN BUREN,63965,0309,CARTER,5733234315,CE,NO,-1,20,0, 0,29,035,2006,00,00,00
MO,MO0143,005,MO0143-005,ELLSINORE BRANCH,RT 2,ELLSINORE,63937,9532,CARTER,M,BR,NO,-1,20,0, 0,29,035,2006,00,00,00
MO,MO0143,006,MO0143-006,GRANDIN BRANCH,NO. 2 MAIN,GRANDIN,63943,0274,CARTER,M,BR,NO,-1,20,0, 0,29,035,2006,00,00,15
MO,MO0144,002,MO0144-002,WINONA PUBLIC LIBRARY,106 N ASH ST,WINONA,65588,9998,SHANNON,3143254443,CE,NO,-1,20,0, 0,29,203,2006,00,00,00
MO,MO0145,002,MO0145-002,CLARENCE PUBLIC LIBRARY,100 W. MAPLE,CLARENCE,63437,0220,SHELBY,6606993310,CE,NO,-1,20,0, 0,29,205,2006,00,00,00
MO,MO0147,003,MO0147-001,NORTHWEST BRANCH,3033 HIGH RIDGE BLVD.,HIGH RIDGE,63049,2216,JEFFERSON,6366778186,BR,NC,7132, 0,0, 0,29,099,2006,00,00,00
MO,MO0147,004,MO0147-004,FOX BRANCH,2103 JEFFCO BLVD.,ARNOLD,63010,2742,JEFFERSON,6362962204,BR,CC,3433, 0,0, 0,29,099,2006,00,00,00
MO,MO0147,007,MO0147-007,WINDSOR BRANCH,7479 METROPOLITAN BLVD.,BARNHART,63012,1215,JEFFERSON,6364611914,BR,NC,13055, 0,0, 0,29,099,2006,00,00,00
MO,MO0151,002,MO0151-002,BOWLING GREEN FREE PUBLIC LIBRARY,201 W. LOCUST ST.,BOWLING GREEN,63334,0355,PIKE,5733245030,CE,NO,-1,20,0, 0,29,163,2006,00,00,00
MO,MO0160,002,MO0160-002,BLOOMFIELD PUBLIC LIBRARY,"200 SENECA,  PO BOX 294",BLOOMFIELD,63825,0294,STODDARD,5735683626,CE,NO,-1,20,0, 0,29,207,2006,00,00,00
MO,MO0164,002,MO0164-002,KOSHKONONG BRANCH LIBRARY,302 LUYSTER,KOSHKONONG,65692,9521,OREGON,4178675472,BR,NO,726, 0,0, 0,29,149,2006,00,00,00
MO,MO0164,004,MO0164-004,MYRTLE BRANCH,STATE HWY V,MYRTLE,65778,9999,OREGON,4179384350,BR,NO,632, 0,0, 0,29,149,2006,00,00,00
MO,MO0164,005,MO0164-005,THAYER BRANCH LIBRARY,121 N. 2ND ST.,THAYER,65791,1265,OREGON,4172643091,BR,NO,1728, 0,0, 0,29,149,2006,00,00,00
MO,MO0164,006,MO0164-006,THOMASVILLE BRANCH,3 MAIN,THOMASVILLE,65438,9999,OREGON,4177643603,BR,NO,1226, 0,0, 0,29,149,2006,00,00,00
MO,MO0164,010,MO0164-010,OREGON COUNTY LIBRARY DISTRICT,COURT SQUARE,ALTON,65606,9999,OREGON,4177786414,CE,NO,-1,20,0, 0,29,149,2006,09,00,00
MO,MO0166,002,MO0166-002,PUXICO PUBLIC LIBRARY,201 N. HICKMAN,PUXICO,63960,9171,STODDARD,5732223855,CE,NO,-1,20,0, 0,29,207,2006,00,00,00
MO,MO0168,002,MO0168-002,BERNIE PUBLIC LIBRARY,"111 NORTH ALLEN, PO BOX 668",BERNIE,63822,0668,STODDARD,5732934383,CE,NO,-1,20,0, 0,29,207,2006,00,00,00
MO,MO0169,002,MO0169-002,RALLS COUNTY LIBRARY,102 NORTH PUBLIC,CENTER,63436,9700,RALLS,5732673200,CE,NO,-1,20,0, 0,29,173,2006,00,00,07
MO,MO0172,002,MO0172-002,PRICE JAMES MEMORIAL LIBRARY,104 E. MORGAN ST.,TIPTON,65081,0187,MONITEAU,6604335622,CE,NO,-1,20,0, 0,29,135,2006,00,00,00
MO,MO0172,003,MO0176-002,WOOD PLACE LIBRARY,501 S. OAK ST.,CALIFORNIA,65018,1704,MONITEAU,5737962642,BR,NO,-1,20,0, 0,29,135,2006,11,00,00
MO,MO0173,002,MO0173,MARY K FINLEY LIBRARY,300 W. 10TH ST.,LAMAR,64759,1419,BARTON,4176825355,CE,NO,-1,20,0, 0,29,011,2006,00,00,00
MO,MO0173,003,MO0173-003,GOLDEN CITY PUBLIC LIBRARY,607 MAIN,GOLDEN CITY,64748,0453,BARTON,4175374991,BR,NO,2460, 0,0, 0,29,011,2006,00,00,00
MO,MO0173,004,MO0173-004,LIBERAL  PUBLIC BRANCH LIBRARY,201 S. MAIN,LIBERAL,64762,0076,BARTON,4178435791,BR,NO,2200, 0,0, 0,29,011,2006,00,00,00
MO,MO0174,002,MO0174-009,MILLER COUNTY LIBRARY ELDON BRANCH,308 EAST FIRST,ELDON,65026,1802,MILLER,5733926657,BR,NO,3500, 0,0, 0,29,131,2006,00,00,00
MO,MO0174,003,MO0174-003,MILLER COUNTY LIBRARY  IBERIA BRANCH,304 NORTH ST. LOUIS,IBERIA,65486,0386,MILLER,5737936746,BR,NO,3500, 0,0, 0,29,131,2006,00,00,00
MO,MO0174,004,MO0174-004,MARIES COUNTY LIBRARY BELLE BRANCH,206 B SOUTH ALVARADO,BELLE,65013,0663,MARIES,5738596285,BR,NO,1720, 0,0, 0,29,125,2006,00,00,00
MO,MO0174,008,MO0174-008,MARIES COUNTY LIBRARY VIENNA BRANCH,315 THIRD STREET,VIENNA,65582,0231,MARIES,5734229866,BR,NO,3500, 0,0, 0,29,125,2006,00,00,00
MO,MO0175,002,MO0175-002,MISSOURI RIVER REGIONAL LIBRARY,214 ADAMS ST.,JEFFERSON CITY,65102,0089,COLE,5736342464,CE,CC,-1,20,0, 0,29,051,2006,00,00,00
MO,MO0175,003,MO0175-003,MISSOURI RIVER REGIONAL LIBRARY BOOKMOBILE,214 ADAMS ST.,JEFFERSON CITY,65102,0089,COLE,5736342464,BS,NO,-3, 0,1, 0,29,051,2006,00,00,00
MO,MO0175,004,MO0175-004,OSAGE COUNTY BRANCH LIBRARY,1014 D EAST MAIN STREET,LINN,65051,9513,OSAGE,5738972951,BR,NO,4600, 0,0, 0,29,151,2006,00,00,00
MO,MO0178,002,MO0178-004,STOCKTON BRANCH,NO. 3 PUBLIC SQUARE,STOCKTON,65785,0097,CEDAR,4172763413,BR,NO,-1,20,0, 0,29,039,2006,00,00,15
MO,MO0178,003,MO0178-003,JOHN D. SMITH PUBLIC BRANCH LIBRARY,808 S. MAIN,EL DORADO SPRINGS,64744,0017,CEDAR,4178764827,CE,NO,3700, 0,0, 0,29,039,2006,00,00,00
MO,MO0179,002,MO0179-002,DADE COUNTY LIBRARY,209 S. MAIN ST.,GREENFIELD,65661,1217,DADE,4176375334,CE,NO,-1,20,0, 0,29,057,2006,00,00,00
MO,MO0180,002,MO0180-002,HICKORY COUNTY LIBRARY,99 NEW HERMITAGE DR.,HERMITAGE,65668,0143,HICKORY,4177456939,CE,NO,-1,20,0, 0,29,085,2006,00,00,00
MO,MO0181,002,MO0181-002,POLK COUNTY PUBLIC LIBRARY,120 E. JACKSON ST.,BOLIVAR,65613,0240,POLK,4173264531,CE,NO,-1,20,0, 0,29,167,2006,00,00,00
MO,MO0181,004,MO0181-004,HUMANSVILLE BRANCH,109 W. MAIN ST.,HUMANSVILLE,65674,0191,POLK,4177542455,BR,NC,620, 0,0, 0,29,167,2006,00,00,00
MO,MO0186,001,MO0186-001,JESSIE E. MCCULLY MEMORIAL LIBRARY,200 S. PINE,DIXON,65459,0454,PULASKI,5737593339,CE,NO,-1,20,0, 0,29,169,2006,00,00,00
MO,MO0188,001,MO0188-001,SULLIVAN PUBLIC LIBRARY,104 W. VINE ST.,SULLIVAN,63080,1915,FRANKLIN,5734684372,CE,NO,-1,20,0, 0,29,071,2006,00,00,00
MO,MO0190,001,MO0190-001,WEBSTER COUNTY LIBRARY,219 W JACKSON ST,MARSHFIELD,65706,2126,WEBSTER,4174683335,CE,NO,-1,20,0, 0,29,225,2006,00,00,00
MO,MO0190,002,MO0204-001,FORDLAND DEPOSIT COLLECTION BRANCH,1230 SCHOOL ST.,FORDLAND,65652,9208,WEBSTER,4177382296,BR,NC,-1,20,0, 0,29,225,2006,00,00,00
MO,MO0190,003,MO0204-###,ROGERSVILLE LIBRARY,100 W. CLINTON,ROGERSVILLE,65742,9303,WEBSTER,4177533220,BR,NC,600, 0,0, 0,29,225,2006,00,00,00
MO,MO0192,001,MO0192-001,FISK COMMUNITY LIBRARY,508 GARFIELD,FISK,63940,9749,BUTLER,5739673725,CE,NO,-1,20,0, 0,29,023,2006,00,00,00
MO,MO0198,001,MO0198-001,LEBANON-LACLEDE COUNTY LIBRARY,915 S. JEFFERSON AVE,LEBANON,65536,3017,LACLEDE,4175324212,CE,NO,-1,20,0, 0,29,105,2006,00,00,07
MO,MO0199,004,MO3333-002,CROCKER BRANCH,106 SOUTH COMMERCIAL,CROCKER,65452,9112,PULASKI,5737365592,BR,NO,1500, 0,0, 0,29,169,2006,00,00,00
MO,MO0199,005,MO3333-001,WAYNESVILLE BRANCH LIBRARY,306 HISTORIC 66 WEST,WAYNESVILLE,65583,2113,PULASKI,5737742965,BR,NO,3300, 0,0, 0,29,169,2006,00,00,00
MO,MO0199,006,MO0199-006,PULASKI COUNTY LIBRARY,111 CAMDEN,RICHLAND,65556,0340,PULASKI,5737653642,CE,NO,-1,20,0, 0,29,169,2006,00,00,00
MO,MO0205,002,MO0205-002,SCHUYLER COUNTY BRANCH LIBRARY,108 E. JACKSON STREET,LANCASTER,63548,0446,SCHUYLER,6604573731,CE,NO,-1,20,0, 0,29,197,2006,00,00,00
MO,MO0206,003,MO7777-###,SAVANNAH BRANCH,514 W. MAIN,SAVANNAH,64485,1670,ANDREW,8163244569,BR,NO,-1,20,0, 0,29,003,2006,00,00,00
MO,MO0206,004,MO0206-004,ROLLING HILLS CONSOLIDATED,1904 N. BELT HWY.,ST. JOSEPH,64506,2201,BUCHANAN,8162362106,CE,NC,-1,20,0, 0,29,021,2006,00,00,00
MO,MO0207,001,MO0228-003,ST JOSEPH PUBLIC LIBRARY,927 FELIX STREET,ST. JOSEPH,64501,2799,BUCHANAN,8162327729,CE,CC,-1,20,0, 0,29,021,2006,00,00,00
MO,MO0207,002,MO0228-002,WASHINGTON PARK BRANCH,1821 NORTH THIRD ST.,ST. JOSEPH,64505,2533,BUCHANAN,8162322052,BR,CC,7660, 0,0, 0,29,021,2006,00,00,00
MO,MO0207,003,MO0228-001,CARNEGIE BRANCH,316 MASSACHUSETTS ST,ST. JOSEPH,64504,1449,BUCHANAN,8162380526,BR,CC,4846, 0,0, 0,29,021,2006,00,00,00
MO,MO0207,004,MO0228-004,EAST HILLS BRANCH,"3702 FREDERICK AVE., 41A",ST. JOSEPH,64506,3069,BUCHANAN,8162324038,BR,CC,-1,20,0, 0,29,021,2006,00,00,00
MP,MP0001,002,MP0001,"JOETEN-KIYU PUBLIC LIBRARY, CENTRAL",BEACH ROAD AND INSATTO STREET,SAIPAN,96950,1092,SAIPAN,6702357322,CE,NO,16000,35,0,35,69,110,2006,00,00,00
MP,MP0001,004,MP0001-004,TINIAN PUBLIC LIBRARY,RIVERSIDE DRIVE,TINIAN,96952,0459,SAIPAN,6704330504,BR,NO,1000,35,0,35,69,110,2006,00,00,00
MS,MS0001,002,MS0001-002,ROBERT M. BOND MEMORIAL LIBRARY,6 MAIN STREET,ASHLAND,38603,0216,BENTON,6622246400,CE,NO,2500, 0,0, 0,28,009,2006,00,00,00
MS,MS0001,003,MS0001-003,HICKORY FLAT PUBLIC LIBRARY,1067 SPRUCE STREET,HICKORY FLAT,38633,0309,BENTON,6623337663,BR,NO,5500, 0,0, 0,28,009,2006,00,00,00
MS,MS0002,002,MS0002-002,OAKLAND PUBLIC LIBRARY,324 HOLLY STREET,OAKLAND,38948,0069,YALOBUSHA,6626238651,BR,NO,1500, 0,0, 0,28,161,2006,00,00,00
MS,MS0002,003,MS0002-003,COFFEEVILLE PUBLIC LIBRARY,"714 MAIN STREET, P.O. BOX 420",COFFEEVILLE,38922,0359,YALOBUSHA,6626758822,CE,NO,1886, 0,0, 0,28,161,2006,00,00,00
MS,MS0003,002,MS0003-002,FIELD MEMORIAL LIBRARY,132 PEELER AVE.,SHAW,38773,0387,BOLIVAR,6627546381,BR,NO,-1,20,0, 0,28,011,2006,00,00,00
MS,MS0003,003,MS0003-003,GUNNISON PUBLIC LIBRARY,404 MAIN STREET,GUNNISON,38746,0091,BOLIVAR,6627472213,BR,NO,800, 0,0, 0,28,011,2006,00,00,00
MS,MS0003,004,MS0003-004,ROSEDALE PUBLIC LIBRARY,702 FRONT STREET,ROSEDALE,38769,0206,BOLIVAR,6627596332,BR,NO,2000, 0,0, 0,28,011,2006,00,00,00
MS,MS0003,005,MS0003-005,DR. ROBERT T. HOLLINGSWORTH LIBRARY,HWY 61 NORTH,SHELBY,38774,0789,BOLIVAR,6623987748,BR,NO,5000, 0,0, 0,28,011,2006,00,00,00
MS,MS0003,006,MS0003-006,THELMA R. RAYNER MEMORIAL LIBRARY,201 SOUTH FRONT STREET,MERIGOLD,38759,0308,BOLIVAR,6627482105,BR,NO,400, 0,0, 0,28,011,2006,00,00,00
MS,MS0003,007,MS0003-007,ROBINSON-CARPENTER MEMORIAL LIBRARY,104 SOUTH LEFLORE AVENUE,CLEVELAND,38732,3208,BOLIVAR,6628432774,CE,NO,25000, 0,0, 0,28,011,2006,00,00,00
MS,MS0003,008,B0003,BENOIT PUBLIC LIBRARY,109 PRESTON ST,BENOIT,38725,0307,BOLIVAR,6627423402,BR,NO,800, 0,0, 0,28,011,2006,00,00,00
MS,MS0003,009,MS0003-009,CLEVELAND DEPOT LIBRARY,101 S. BAYOU AVE.,CLEVELAND,38732,3251,BOLIVAR,6628437323,BR,NO,5500, 0,0, 0,28,011,2006,00,00,00
MS,MS0003,010,MS0003-010,MOUND BAYOU PUBLIC LIBRARY,"503 MARTIN LUTHER KING, JR. STREET",MOUND BAYOU,38762,0824,BOLIVAR,6627413255,BR,NO,800, 0,0, 0,28,011,2006,00,00,00
MS,MS0004,002,MS0004-002,CARROLLTON-N. CARROLLTON PUBLIC LIBRARY,1102 LEXINGTON AVENUE,CARROLLTON,38917,0329,CARROLL,6622376268,CE,NO,-1,20,0, 0,28,015,2006,00,00,00
MS,MS0004,003,MS0004-003,VAIDEN PUBLIC LIBRARY,207 LEE STREET,VAIDEN,39176,0108,CARROLL,6624647736,BR,NO,-1,20,0, 0,28,015,2006,00,00,00
MS,MS0005,002,MS0005-002,CARNEGIE PUBLIC LIBRARY,114 DELTA AVENUE,CLARKSDALE,38614,4212,COAHOMA,6626244461,CE,NO,20800, 0,0, 0,28,027,2006,00,00,00
MS,MS0006,002,MS0006-002,PEARL MUNICIPAL LIBRARY,2416 OLD BRANDON ROAD,PEARL,39208,2562,RANKIN,6019322562,BR,NC,14686, 0,0, 0,28,121,2006,00,00,07
MS,MS0006,003,MS0006-003,BRANDON PUBLIC LIBRARY,1475 GOVERNMENT STREET,BRANDON,39042,3052,RANKIN,6018252672,BR,NC,20000, 0,0, 0,28,121,2006,00,00,00
MS,MS0006,004,MS0006-004,D'LO PUBLIC LIBRARY,4 POPLAR STREET,D'LO,39062,0275,SIMPSON,6018477474,BR,NO,348, 0,0, 0,28,127,2006,00,00,00
MS,MS0006,005,MS0006-005,EVON A. FORD MEMORIAL LIBRARY,208 SPRING STREET,TAYLORSVILLE,39168,0430,SMITH,6017854361,BR,NO,15487, 0,0, 0,28,129,2006,00,00,00
MS,MS0006,006,MS0006-006,FLORENCE PUBLIC LIBRARY,115 WEST MAIN STREET,FLORENCE,39073,0095,RANKIN,6018456032,BR,NC,2600, 0,0, 0,28,121,2006,00,00,00
MS,MS0006,007,MS0006-007,FLOYD J. ROBINSON MEMORIAL LIBRARY,150 MAIN STREET,RALEIGH,39153,0266,SMITH,6017824277,BR,NO,3700, 0,0, 0,28,129,2006,00,00,00
MS,MS0006,008,MS0006-008,FOREST PUBLIC LIBRARY,210 SOUTH RALEIGH,FOREST,39074,3527,SCOTT,6014691481,BR,NO,7108, 0,0, 0,28,123,2006,00,00,00
MS,MS0006,009,MS0006-009,HARRISVILLE PUBLIC LIBRARY,1767 SIMPSON HWY. 469,HARRISVILLE,39082,9507,SIMPSON,6018471268,BR,NO,800, 0,0, 0,28,127,2006,00,00,00
MS,MS0006,010,MS0006-010,LAKE PUBLIC LIBRARY,100 FRONT STREET,LAKE,39092,9999,SCOTT,6017753560,BR,NO,600, 0,0, 0,28,123,2006,00,00,00
MS,MS0006,011,MS0006-011,MAGEE PUBLIC LIBRARY,120 N. W. FIRST STREET,MAGEE,39111,3502,SIMPSON,6018493747,BR,NO,10540, 0,0, 0,28,127,2006,00,00,00
MS,MS0006,012,MS0006-012,MENDENHALL PUBLIC LIBRARY,1630 SIMPSON STREET,MENDENHALL,39114,3518,SIMPSON,6018472181,BR,NO,3442, 0,0, 0,28,127,2006,00,00,00
MS,MS0006,013,MS0006-013,R.T. PRINCE LIBRARY,210 HIGHWAY 28,MIZE,39116,0247,SMITH,6017339414,BR,NO,1216, 0,0, 0,28,129,2006,00,00,00
MS,MS0006,014,MS0006-014,MORTON PUBLIC LIBRARY,16 EAST FOURTH STREET,MORTON,39117,3506,SCOTT,6017326288,BR,NO,5095, 0,0, 0,28,123,2006,00,00,00
MS,MS0006,015,MS0006-015,NORTHWEST POINT RESERVOIR LIBRARY,2300 SPILLWAY ROAD,BRANDON,39042,9999,RANKIN,6019922539,BR,NC,1374, 0,0, 0,28,121,2006,00,00,00
MS,MS0006,016,MS0006-016,PELAHATCHIE PUBLIC LIBRARY,603 SECOND STREET,PELAHATCHIE,39145,0562,RANKIN,6018548764,BR,NO,1674, 0,0, 0,28,121,2006,00,00,00
MS,MS0006,017,MS0006-017,POLKVILLE PUBLIC LIBRARY,"HWY 13, TOWN HALL",POLKVILLE,39117,9999,SCOTT,6015373115,BR,NO,600, 0,0, 0,28,123,2006,00,00,00
MS,MS0006,018,MS0006-018,PUCKETT PUBLIC LIBRARY,118 CATHERINE ANN  ROAD,PUCKETT,39151,9999,RANKIN,6018240180,BR,NO,960, 0,0, 0,28,121,2006,00,00,15
MS,MS0006,019,MS0006-019,RICHLAND PUBLIC LIBRARY,370 SCARBROUGH STREET,RICHLAND,39218,9999,RANKIN,6019321846,BR,NC,6720, 0,0, 0,28,121,2006,00,00,00
MS,MS0006,020,MS0006-020,SANDHILL PUBLIC LIBRARY,698 PISGAH ROAD,SAND HILL,39161,9999,RANKIN,6018291653,BR,NO,1500, 0,0, 0,28,121,2006,00,00,00
MS,MS0006,021,MS0006-021,SEBASTOPOL PUBLIC LIBRARY,17403 HWY. 21,SEBASTOPOL,39359,0173,SCOTT,6016258826,BR,NO,609, 0,0, 0,28,123,2006,00,00,00
MS,MS0006,022,MS0006-022,G. CHASTAINE FLYNT MEMORIAL LIBRARY,103 WINNER'S CIRCLE,FLOWOOD,39232,0103,RANKIN,6019191911,BR,NC,25562, 0,0, 0,28,121,2006,00,00,00
